time,id,url,kind,label,reason,text
2025-05-30T14:31:10.283000Z,1928459171927601636,https://x.com/saylor/status/1928459171927601636,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Bank of England on the Brink… of Buying Bitcoin pic.twitter.com/8mdXj0SZ5l
2025-06-02T12:02:35.895000Z,1929508945871163520,https://x.com/saylor/status/1929508945871163520,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 705 BTC for ~$75.1 million at ~$106,495 per bitcoin and has achieved BTC Yield of 16.9% YTD 2025. As of 6/1/2025, we hodl 580,955 $BTC acquired for ~$40.68 billion at ~$70,023 per bitcoin. $MSTR $STRK $STRF https://t.co/K4tex3qHrN"
2025-06-07T13:51:03.500000Z,1931348180072808534,https://x.com/saylor/status/1931348180072808534,hint_yes_strong,强买入暗示,Orange 系列强暗示：Proof of Orange，通常被市场解读为新增买入相关,Proof of Orange pic.twitter.com/gLADKcaMVf
2025-06-08T12:01:50.157000Z,1931683081225748528,https://x.com/saylor/status/1931683081225748528,hint_yes_strong,强买入暗示,Orange 系列强暗示：Send more Orange，语义是需要更多买入点,Send more Orange pic.twitter.com/QaLJWkLrVN
2025-06-09T12:03:23.560000Z,1932045860851859842,https://x.com/saylor/status/1932045860851859842,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 1,045 BTC for ~$110.2 million at ~$105,426 per bitcoin and has achieved BTC Yield of 17.1% YTD 2025. As of 6/8/2025, we hodl 582,000 $BTC acquired for ~$40.79 billion at ~$70,086 per bitcoin. $MSTR $STRK $STRF $STRD https://t.co/9cpK5vtVwW"
2025-06-10T10:05:19.419000Z,1932378535676781013,https://x.com/saylor/status/1932378535676781013,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Apple should buy Bitcoin.
2025-06-15T07:11:44.531000Z,1934146791798358464,https://x.com/saylor/status/1934146791798358464,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,₿uy Cyber Manhattan pic.twitter.com/5jG2rRXFC8
2025-06-15T12:03:53.448000Z,1934220313405100289,https://x.com/saylor/status/1934220313405100289,hint_yes_strong,强买入暗示,Dots 系列强暗示：Bigger Dots are Better，语义指向新增/更大买入点,Bigger Dots are ₿etter pic.twitter.com/vm1UItzmRb
2025-06-16T12:03:35.609000Z,1934582626448236794,https://x.com/saylor/status/1934582626448236794,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 10,100 BTC for ~$1.05 billion at ~$104,080 per bitcoin and has achieved BTC Yield of 19.1% YTD 2025. As of 6/15/2025, we hodl 592,100 $BTC acquired for ~$41.84 billion at ~$70,666 per bitcoin. $MSTR $STRK $STRF $STRD https://t.co/n7q77DmqCY"
2025-06-23T12:02:01.088000Z,1937118945057915061,https://x.com/saylor/status/1937118945057915061,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 245 BTC for ~$26.0 million at ~$105,856 per bitcoin and has achieved BTC Yield of 19.2% YTD 2025. As of 6/22/2025, we hodl 592,345 $BTC acquired for ~$41.87 billion at ~$70,681 per bitcoin. $MSTR $STRK $STRF $STRD https://t.co/bnE0OC9kEv"
2025-06-29T12:01:30.514000Z,1939293144014606543,https://x.com/saylor/status/1939293144014606543,hint_yes_strong,强买入暗示,人工复核升级：这条文本本身是泛 BTC 加仓语义，但配图被多家报道确认为 Strategy/SaylorTracker portfolio tracker，橙点代表买入点；Sunday tracker 配图 + bought more 语义在历史上等同于次日买入披露前的强提示，且该推文后约 10 秒市场从约 0.968 跳到 0.994,"In 21 years, you'll wish you'd bought more. pic.twitter.com/s1I607RVda"
2025-06-30T12:03:06.892000Z,1939655936118808917,https://x.com/saylor/status/1939655936118808917,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 4,980 BTC for ~$531.9 million at ~$106,801 per bitcoin and has achieved BTC Yield of 19.7% YTD 2025. As of 6/29/2025, we hodl 597,325 $BTC acquired for ~$42.40 billion at ~$70,982 per bitcoin. $MSTR $STRK $STRF $STRD https://t.co/xvWnSkfukS"
2025-07-06T12:14:55.599000Z,1941833235845034478,https://x.com/saylor/status/1941833235845034478,hint_no_strong,强不买暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,Some weeks you just need to HODL. pic.twitter.com/rVcFQkFoG0
2025-07-09T18:37:33.023000Z,1943016689857368371,https://x.com/saylor/status/1943016689857368371,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,₿uy the Future 🧡
2025-07-11T15:04:58.016000Z,1943687967211499779,https://x.com/saylor/status/1943687967211499779,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,No Greg. It didn't happen. You can still buy Bitcoin for less than a million dollars.
2025-07-12T12:03:24.680000Z,1944004665114345566,https://x.com/saylor/status/1944004665114345566,hint_yes_weak,弱买入暗示,人工复核降级：The Future is Orange 属于 orange 叙事/梗，相关但不构成强买入暗示,The Future is Orange pic.twitter.com/bJXvMFQfTo
2025-07-13T12:19:32.374000Z,1944371111782690837,https://x.com/saylor/status/1944371111782690837,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,Some weeks you don’t just HODL. pic.twitter.com/PXC7cE3zbq
2025-07-13T14:15:58.197000Z,1944400412448002084,https://x.com/saylor/status/1944400412448002084,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,it's a good morning to get more bitcoin greg
2025-07-14T00:43:59.095000Z,1944558457589211552,https://x.com/saylor/status/1944558457589211552,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,A ₿uying Opportunity
2025-07-14T12:04:18.932000Z,1944729668394930471,https://x.com/saylor/status/1944729668394930471,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 4,225 BTC for ~$472.5 million at ~$111,827 per bitcoin and has achieved BTC Yield of 20.2% YTD 2025. As of 7/13/2025, we hodl 601,550 $BTC acquired for ~$42.87 billion at ~$71,268 per bitcoin. $MSTR $STRK $STRF $STRD https://t.co/cdUkviddqp"
2025-07-14T14:43:24.524000Z,1944769705509568986,https://x.com/saylor/status/1944769705509568986,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,"We should all have more Bitcoin, Dave."
2025-07-17T12:07:25.495000Z,1945817614493667492,https://x.com/saylor/status/1945817614493667492,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,"For the past five years, the only thing better than Bitcoin is More Bitcoin. pic.twitter.com/i0RhRbQKsK"
2025-07-19T12:37:30.747000Z,1946549962000523547,https://x.com/saylor/status/1946549962000523547,hint_yes_strong,强买入暗示,非模板工作暗示：Working this Weekend，结合随后买入确认，语义是周末仍在推进 Strategy 交易,Working this Weekend. pic.twitter.com/3qofXMTIh7
2025-07-20T12:17:15.602000Z,1946907253178569191,https://x.com/saylor/status/1946907253178569191,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Stay Humble. Stack Sats. pic.twitter.com/aQyxsTXdhO
2025-07-21T12:03:08.163000Z,1947266086627360854,https://x.com/saylor/status/1947266086627360854,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 6,220 BTC for ~$739.8 million at ~$118,940 per bitcoin and has achieved BTC Yield of 20.8% YTD 2025. As of 7/20/2025, we hodl 607,770 $BTC acquired for ~$43.61 billion at ~$71,756 per bitcoin. $MSTR $STRK $STRF $STRD https://t.co/8z5HygrDWs"
2025-07-28T11:35:06.479000Z,1949795748192596034,https://x.com/saylor/status/1949795748192596034,hint_yes_weak,弱买入暗示,人工复核降级：Amplify the Orange 属于 orange 叙事/梗，相关但不构成强买入暗示,Amplify the Orange pic.twitter.com/QDjPrHkzYF
2025-07-29T20:05:01.536000Z,1950286461028217048,https://x.com/saylor/status/1950286461028217048,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 21,021 BTC for ~$2.46 billion at ~$117,256 per bitcoin and has achieved BTC Yield of 25.0% YTD 2025. As of 7/29/2025, we hodl 628,791 $BTC acquired for ~$46.08 billion at ~$73,277 per bitcoin. $MSTR $STRK $STRF $STRD $STRC https://t.co/PEQQGfvkYe"
2025-08-06T14:26:11.997000Z,1953100295686238661,https://x.com/saylor/status/1953100295686238661,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Buy Bitcoin
2025-08-07T12:08:26.122000Z,1953428013959258217,https://x.com/saylor/status/1953428013959258217,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,If I had bought Bitcoin sooner... pic.twitter.com/Q7OgVgxgf9
2025-08-10T11:07:57.021000Z,1954499956003291388,https://x.com/saylor/status/1954499956003291388,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,"If you don't stop buying Bitcoin, you won't stop making Money. pic.twitter.com/G9S2gPO1t8"
2025-08-11T12:02:39.335000Z,1954876110891872558,https://x.com/saylor/status/1954876110891872558,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 155 BTC for ~$18.0 million at ~$116,401 per bitcoin and has achieved BTC Yield of 25.0% YTD 2025. As of 8/10/2025, we hodl 628,946 $BTC acquired for ~$46.09 billion at ~$73,288 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/bx0814RI1w"
2025-08-17T12:02:41.257000Z,1957050446146629790,https://x.com/saylor/status/1957050446146629790,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,Insufficient Orange pic.twitter.com/QcRT0RTzEg
2025-08-18T12:02:23.643000Z,1957412760133779876,https://x.com/saylor/status/1957412760133779876,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 430 BTC for ~$51.4 million at ~$119,666 per bitcoin and has achieved BTC Yield of 25.1% YTD 2025. As of 8/17/2025, we hodl 629,376 $BTC acquired for ~$46.15 billion at ~$73,320 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/FLRjCKDMQO"
2025-08-22T20:46:32.233000Z,1958994216543015417,https://x.com/saylor/status/1958994216543015417,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,"Five years ago, $MSTR adopted the Bitcoin Standard. Since then, we’ve outperformed every asset class and every Magnificent 7 stock. You can now track our annualized results daily at https://t.co/uGbtzwJ4Pu . pic.twitter.com/aGvm1mGHew"
2025-08-25T12:03:09.250000Z,1959949666482561098,https://x.com/saylor/status/1959949666482561098,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 3,081 BTC for ~$356.9 million at ~$115,829 per bitcoin and has achieved BTC Yield of 25.4% YTD 2025. As of 8/24/2025, we hodl 632,457 $BTC acquired for ~$46.50 billion at ~$73,527 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/KCrM0ffClo"
2025-08-29T07:56:37.012000Z,1961337174801940785,https://x.com/saylor/status/1961337174801940785,hint_yes_weak,弱买入暗示,人工复核降级：The Future is Orange 属于 orange 叙事/梗，相关但不构成强买入暗示,The Future is Orange pic.twitter.com/2uXdzSHwRD
2025-09-02T12:05:33.831000Z,1962849375824040406,https://x.com/saylor/status/1962849375824040406,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 4,048 BTC for ~$449.3 million at ~$110,981 per bitcoin and has achieved BTC Yield of 25.7% YTD 2025. As of 9/1/2025, we hodl 636,505 $BTC acquired for ~$46.95 billion at ~$73,765 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/dxXWygUijS"
2025-09-07T12:13:09.422000Z,1964663226039492970,https://x.com/saylor/status/1964663226039492970,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,Needs More Orange pic.twitter.com/yvgqvmKtOb
2025-09-08T11:02:38.099000Z,1965007866450096228,https://x.com/saylor/status/1965007866450096228,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 1,955 BTC for ~$217.4 million at ~$111,196 per bitcoin and has achieved BTC Yield of 25.8% YTD 2025. As of 9/7/2025, we hodl 638,460 $BTC acquired for ~$47.17 billion at ~$73,880 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/QNIuAWRwEW"
2025-09-12T12:53:22.057000Z,1966485284691882219,https://x.com/saylor/status/1966485284691882219,hint_yes_weak,弱买入暗示,人工复核降级：The Future is Orange 属于 orange 叙事/梗，相关但不构成强买入暗示,The Future is Orange pic.twitter.com/9gNzNItknK
2025-09-15T12:02:07.602000Z,1967559553090003246,https://x.com/saylor/status/1967559553090003246,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 525 BTC for ~$60.2 million at ~$114,562 per bitcoin and has achieved BTC Yield of 25.9% YTD 2025. As of 9/14/2025, we hodl 638,985 $BTC acquired for ~$47.23 billion at ~$73,913 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/DiMeJVmEVD"
2025-09-21T12:21:46.506000Z,1969738824965079419,https://x.com/saylor/status/1969738824965079419,hint_yes_strong,强买入暗示,Orange dots 系列：go up and to the right，指向新增买入点持续增加,The Orange Dots go up and to the right. pic.twitter.com/CrTo7DQ9qw
2025-09-22T12:02:11.034000Z,1970096282543783964,https://x.com/saylor/status/1970096282543783964,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 850 BTC for ~$99.7 million at ~$117,344 per bitcoin and has achieved BTC Yield of 26.0% YTD 2025. As of 9/21/2025, we hodl 639,835 $BTC acquired for ~$47.33 billion at ~$73,971 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/rG5pvryeYL"
2025-09-28T12:39:39.195000Z,1972280039208304713,https://x.com/saylor/status/1972280039208304713,hint_yes_weak,弱买入暗示,人工复核降级：Always ₿e Stacking 与买入主题相关，但没有 Strategy 当期交易、dots 或时间锚,Always ₿e Stacking pic.twitter.com/XMT5rA0DYL
2025-09-29T12:01:44.044000Z,1972632884398989754,https://x.com/saylor/status/1972632884398989754,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 196 BTC for ~$22.1 million at ~$113,048 per bitcoin. As of 9/28/2025, we hodl 640,031 $BTC acquired for ~$47.35 billion at ~$73,983 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/NnmLONBsRK"
2025-09-29T12:19:27.024000Z,1972637342859989454,https://x.com/saylor/status/1972637342859989454,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,buy bitcoin
2025-09-30T12:16:11.841000Z,1972998912069038211,https://x.com/saylor/status/1972998912069038211,hint_yes_weak,弱买入暗示,人工复核降级：Orange is Coming 有方向性但语义太泛，作为弱买入/市场注意力信号处理,Orange is Coming pic.twitter.com/rzgOrEkJTd
2025-10-02T11:53:15.969000Z,1973717916974809242,https://x.com/saylor/status/1973717916974809242,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,The Future is Orange pic.twitter.com/APvF65ekU9
2025-10-05T12:23:57.132000Z,1974812802968609278,https://x.com/saylor/status/1974812802968609278,hint_no_strong,强不买暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,No new orange dots this week — just a $9 billion reminder of why we HODL. pic.twitter.com/P84m14WF3G
2025-10-05T18:02:47.050000Z,1974898072825245874,https://x.com/saylor/status/1974898072825245874,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Buy Bitcoin MrBeast.
2025-10-07T12:25:56.548000Z,1975538079567106087,https://x.com/saylor/status/1975538079567106087,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Ride the Orange Rocket pic.twitter.com/pgfeMu2Otf
2025-10-13T12:02:59.873000Z,1977706632567001430,https://x.com/saylor/status/1977706632567001430,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 220 BTC for ~$27.2 million at ~$123,561 per bitcoin and has achieved BTC Yield of 25.9% YTD 2025. As of 10/12/2025, we hodl 640,250 $BTC acquired for ~$47.38 billion at ~$74,000 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/v3IsCOaoeQ"
2025-10-19T12:08:22.928000Z,1979882314751689050,https://x.com/saylor/status/1979882314751689050,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,The most important orange dot is always the next. pic.twitter.com/N5GQOdqr6y
2025-10-20T12:03:13.537000Z,1980243404937474444,https://x.com/saylor/status/1980243404937474444,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 168 BTC for ~$18.8 million at ~$112,051 per bitcoin and has achieved BTC Yield of 26.0% YTD 2025. As of 10/19/2025, we hodl 640,418 $BTC acquired for ~$47.40 billion at ~$74,010 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/UILBHXkA6a"
2025-10-24T13:13:57.014000Z,1981710754832355569,https://x.com/saylor/status/1981710754832355569,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Don’t wait until your banker tells you to buy Bitcoin. https://t.co/7brBqMKAOI
2025-10-26T11:22:21.248000Z,1982407446485422228,https://x.com/saylor/status/1982407446485422228,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,It's Orange Dot Day. pic.twitter.com/5FSGmxwoNS
2025-10-27T12:02:44.596000Z,1982779998609293775,https://x.com/saylor/status/1982779998609293775,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 390 BTC for ~$43.4 million at ~$111,053 per bitcoin and has achieved BTC Yield of 26.0% YTD 2025. As of 10/26/2025, we hodl 640,808 $BTC acquired for ~$47.44 billion at ~$74,032 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/1d4Pmv8ub2"
2025-11-02T12:39:57.340000Z,1984963690609688899,https://x.com/saylor/status/1984963690609688899,hint_yes_weak,弱买入暗示,人工复核降级：Orange is the color of November 属于 orange 叙事/梗，相关但不构成强买入暗示,Orange is the color of November. pic.twitter.com/M3JoIuDpRk
2025-11-03T13:02:57.119000Z,1985331865687875598,https://x.com/saylor/status/1985331865687875598,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 397 BTC for ~$45.6 million at ~$114,771 per bitcoin and has achieved BTC Yield of 26.1% YTD 2025. As of 11/2/2025, we hodl 641,205 $BTC acquired for ~$47.49 billion at ~$74,057 per bitcoin. $MSTR $STRC $STRK $STRF $STRD https://t.co/gEuzDaloRb"
2025-11-08T14:28:16.207000Z,1987165276027105557,https://x.com/saylor/status/1987165276027105557,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,₿uy Now
2025-11-10T13:02:00.792000Z,1987868344494489809,https://x.com/saylor/status/1987868344494489809,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 487 BTC for ~$49.9 million at ~$102,557 per bitcoin and has achieved BTC Yield of 26.1% YTD 2025. As of 11/9/2025, we hodl 641,692 $BTC acquired for ~$47.54 billion at ~$74,079 per bitcoin. $MSTR $STRC $STRD $STRE $STRF $STRK https://t.co/jTEikuB5RY"
2025-11-14T12:22:47.329000Z,1989308024817598534,https://x.com/saylor/status/1989308024817598534,hint_no_weak,弱不买暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,HODL pic.twitter.com/sQysm4i88t
2025-11-14T14:19:38.176000Z,1989337430441271341,https://x.com/saylor/status/1989337430441271341,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,We are ₿uying. pic.twitter.com/6g11E9G6pO
2025-11-14T21:11:59.665000Z,1989441203767771389,https://x.com/saylor/status/1989441203767771389,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,We bought bitcoin every day this week.
2025-11-17T13:26:09.055000Z,1990411134009061658,https://x.com/saylor/status/1990411134009061658,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 8,178 BTC for ~$835.6 million at ~$102,171 per bitcoin and has achieved BTC Yield of 27.8% YTD 2025. As of 11/16/2025, we hodl 649,870 $BTC acquired for ~$48.37 billion at ~$74,433 per bitcoin. $MSTR $STRC $STRD $STRE $STRF $STRK https://t.co/HI1TeYOvQ9"
2025-11-22T13:21:59.553000Z,1992222026849829155,https://x.com/saylor/status/1992222026849829155,hint_no_strong,强不买暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,Did you HODL this week?
2025-11-30T13:14:27.850000Z,1995119235194855696,https://x.com/saylor/status/1995119235194855696,hint_yes_strong,强买入暗示,Green dots 系列：What if we start adding green dots，语义是开始新增买入点,What if we start adding green dots? pic.twitter.com/a19bD33KzD
2025-12-01T13:04:20.140000Z,1995479074139988225,https://x.com/saylor/status/1995479074139988225,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 130 BTC for ~$11.7 million at ~$89,960 per bitcoin. As of 11/30/2025, we hodl 650,000 $BTC acquired for ~$48.38 billion at ~$74,436 per bitcoin. $MSTR $STRC $STRK $STRF $STRD $STRE https://t.co/UkWX7PRHms"
2025-12-02T14:27:34.242000Z,1995862408787886293,https://x.com/saylor/status/1995862408787886293,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,₿ack to work pic.twitter.com/qd6E8R29Np
2025-12-07T13:58:52.719000Z,1997667127524798588,https://x.com/saylor/status/1997667127524798588,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,₿ack to Orange Dots? pic.twitter.com/npB0NWSZ52
2025-12-08T13:03:50.849000Z,1998015666344054815,https://x.com/saylor/status/1998015666344054815,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 10,624 BTC for ~$962.7 million at ~$90,615 per bitcoin and has achieved BTC Yield of 24.7% YTD 2025. As of 12/7/2025, we hodl 660,624 $BTC acquired for ~$49.35 billion at ~$74,696 per bitcoin. $MSTR $STRC $STRK $STRF $STRD $STRE https://t.co/oyLwSuW7nW"
2025-12-14T13:34:33.629000Z,2000197722716962874,https://x.com/saylor/status/2000197722716962874,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,₿ack to More Orange Dots. pic.twitter.com/rBi1aagDVO
2025-12-15T13:03:47.933000Z,2000552369172701538,https://x.com/saylor/status/2000552369172701538,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 10,645 BTC for ~$980.3 million at ~$92,098 per bitcoin and has achieved BTC Yield of 24.9% YTD 2025. As of 12/14/2025, we hodl 671,268 $BTC acquired for ~$50.33 billion at ~$74,972 per bitcoin. $MSTR $STRC $STRK $STRF $STRD $STRE https://t.co/VdAz7pqce1"
2025-12-18T12:42:32.783000Z,2001634184402817026,https://x.com/saylor/status/2001634184402817026,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,₿ack to Work pic.twitter.com/qNoohqcb2O
2025-12-21T14:40:09.343000Z,2002750945357435383,https://x.com/saylor/status/2002750945357435383,hint_yes_strong,强买入暗示,Dots 系列：Green Dots beget Orange Dots，语义是点位延续/新增,Green Dots ₿eget Orange Dots. pic.twitter.com/aLdvPe4YuG
2025-12-28T13:39:23.774000Z,2005272369791955273,https://x.com/saylor/status/2005272369791955273,hint_yes_weak,弱买入暗示,人工复核降级：Back to Orange 与买入主题相关，但没有 dots/work/当期交易指向,Back to Orange. pic.twitter.com/J3lnpOObER
2025-12-29T13:02:10.418000Z,2005625390283497952,https://x.com/saylor/status/2005625390283497952,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 1,229 BTC for ~$108.8 million at ~$88,568 per bitcoin and has achieved BTC Yield of 23.2% YTD 2025. As of 12/28/2025, we hodl 672,497 $BTC acquired for ~$50.44 billion at ~$74,997 per bitcoin. $MSTR $STRC $STRK $STRF $STRD $STRE https://t.co/5VvOgBYwhk"
2025-12-31T14:17:15.096000Z,2006369060003746080,https://x.com/saylor/status/2006369060003746080,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Did you end the year with more Bitcoin than you started with?
2026-01-05T13:03:02.574000Z,2008162324100640955,https://x.com/saylor/status/2008162324100640955,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 1,287 BTC to increase its BTC Reserve to ₿673,783 and has increased its USD Reserve by $62 million to $2.25 billion. $MSTR https://t.co/Cv8jD80kQC"
2026-01-12T13:02:43.564000Z,2010698959426105389,https://x.com/saylor/status/2010698959426105389,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 13,627 BTC for ~$1.25 billion at ~$91,519 per bitcoin. As of 1/11/2026, we hodl 687,410 $BTC acquired for ~$51.80 billion at ~$75,353 per bitcoin. $MSTR $STRC https://t.co/5UttS1LCy2"
2026-01-18T13:07:55.414000Z,2012874594613416217,https://x.com/saylor/status/2012874594613416217,hint_yes_weak,弱买入暗示,人工复核升级：Bigger Orange 属于 orange 图像/梗的弱买入暗示，且分钟级价格快速上冲；但缺少 dots/Strategy 买入字样，后验为误导/假阳性,₿igger Orange. pic.twitter.com/HI47hMCnui
